start	end	text
3879900	3882860	going to say, well, there's a bunch of stuff I don't know.
3882860	3885300	I don't know anything about how things are in themselves.
3885380	3887060	I didn't know the external world.
3887060	3890860	What it's going to doubt is its conception of knowledge.
3890860	3894900	And that is the loss of itself, because a conception
3894900	3897340	of knowledge is a conception by consciousness
3897340	3899180	of what consciousness is.
3899180	3902420	So in losing that, it loses itself.
3902420	3905180	So there's this kind of existential dimension.
3905180	3908780	These are losses of self-conceptions.
3908780	3913140	So the phenomenology is also an exposition
3913140	3915100	of a sequence of self-conceptions
3915100	3918740	that consciousness might have of itself.
3918740	3920940	I'm going to skip a bunch.
3920940	3923300	So we know where we start, natural consciousness.
3923300	3925740	Although we don't really know what natural consciousness is,
3925740	3927900	this is my preliminary sketch of it.
3927900	3930540	He hasn't really told us what natural consciousness is.
3930540	3933500	We know roughly where things are going to end.
3933500	3938100	They're going to end with scientific knowledge,
3938100	3941500	where whatever doubt is generated
3941500	3943580	about these models of knowledge,
3943580	3945900	that will not be able to be generated anymore.
3945900	3948540	We don't really know why.
3948540	3952140	The completeness of the forms of non-real consciousness
3952140	3954380	will emerge through the very necessity
3954380	3956860	of their progression and their interrelations.
3956860	3959700	The progression of one form of consciousness,
3959700	3961780	one conception of knowledge to another,
3961780	3964700	is going to be necessary, not contingent.
3964700	3966340	To make this comprehensible, it can
3966340	3968620	be noted in general at the outset
3968740	3971540	that the exposition of non-truthful consciousness
3971540	3975220	in its untruth is not merely a negative movement.
3975220	3979020	So Hegel now needs to explain why we transition
3979020	3981660	from one shape of consciousness to the next.
3981660	3986100	Now, rereading the introduction today,
3986100	3989740	I think this is, I came to the conclusion
3989740	3992300	this text is not actually in the best order
3992300	3995740	that it could be in, because only a little bit later
3995780	3999180	will he explain exactly how consciousness
3999180	4001220	undermines a shape of consciousness.
4001220	4002660	But let's set that aside.
4002660	4004620	Let's assume there's some notion of consciousness
4004620	4008420	realizing that its conception of knowledge is wrong.
4008420	4012700	Now we need to understand how it moves to the next one.
4012700	4015340	Now, I just want to emphasize one thing,
4015340	4020180	that this is a process, or this development,
4020180	4022500	is not about particular knowledge claims.
4022500	4024700	We're not interested in particular knowledge
4024740	4026740	claims about particular objects.
4026740	4029220	It's at the level of a whole epistemology,
4029220	4031540	a whole conception of what knowledge is.
4031540	4033380	That's what's getting under it.
4033380	4036260	That's why doubt about that is the loss
4036260	4038340	of consciousness itself.
4038340	4040620	If you find out that you thought you knew
4040620	4042860	that South Dakota was the capital of,
4042860	4045260	sorry, that Fargo was the capital of South Dakota,
4045260	4047180	and then you find out you're wrong,
4047180	4048300	you don't lose yourself in that,
4048300	4049700	unless you have way more invested
4049700	4052900	in the geography of the Upper Midwest than you should.
4052900	4054740	Assuming that we're counting as the Dakotas
4054740	4056420	as part of the Midwest, which, okay,
4056420	4057620	we can debate about that.
4059860	4061500	You guys are probably not as invested
4061500	4063860	in inter-Midwest rivalry as I am.
4065820	4069540	But that's how we learn from each other.
4069540	4073260	Okay, so it's not merely a negative movement.
4073260	4076300	So when consciousness realizes
4076300	4079500	that its conception of knowledge is false,
4079500	4081660	that isn't, it doesn't merely reject it.
4082620	4085100	It's not just like not that.
4085100	4087980	However, only when taken as the nothing
4087980	4092340	of that from which it is, from which it emerges,
4092340	4094940	is the nothing, in fact, the true result.
4094940	4097580	Thus, it is itself a determinate nothing,
4097580	4099420	and it has a content.
4099420	4102460	So when consciousness undermines
4102460	4105220	some shape of consciousness, some conception of knowledge,
4105220	4107900	the result is not just pure,
4107900	4109860	just the abandonment of knowing.
4109860	4111660	Not just pure nothing.
4111660	4114700	It's a specific or determinate negative nothing.
4114700	4117980	It's the rejection of that previous shape,
4117980	4120580	which is itself its own shape.
4120580	4124820	So what Hegel needs to do is give us a principled reason
4124820	4128860	or a function for why one shape of consciousness
4128860	4131860	undermines itself and gives rise to the next.
4131860	4134420	So there has to be, so to speak, a law of the series.
4134420	4136260	So we have an account of where we start,
4136260	4137340	we have a kind of preliminary account
4137340	4138500	of where we're gonna end,
4138500	4142260	but we also have an account of why we move
4142260	4144020	to the next one that we do move to.
4145580	4147580	By contrast, while the result is graphed,
4147580	4150820	as it is in its truth, as determinate negation,
4150820	4153460	a new form has thereby immediately arisen.
4153460	4156340	And in the negation, the transition is made
4156340	4159140	whereby the progression through the complete series
4159140	4162300	of shapes comes about on its own accord.
4162300	4164540	So to say that a shape of consciousness
4164540	4168140	is a determinate negation is to say that it isn't something,
4168140	4170460	but it's not nothing in general.
4170460	4171740	It's not just nothing.
4171740	4173620	There's a specific thing it isn't,
4173620	4175900	namely the previous shape of consciousness.
4175900	4178420	In particular, it's a shape of consciousness
4178420	4182340	that arises in a principled way out of the failure
4182340	4184180	of the previous shape of consciousness.
4184180	4186460	And Hegel is now going to give us an account
4186460	4189700	of exactly what that function is
4189700	4192060	that gets you from one shape of consciousness
4192060	4193620	that fails to the next.
4194860	4196660	But again, rather than doing that,
4196660	4200220	he then skips to the next topic, which is where it ends.
4200220	4204540	So what we need is an account of where we start,
4204540	4206140	how we move, and where we end.
4206140	4207700	We've seen a little about where we start,
4207700	4209620	a little about how we move,
4209620	4212060	and now Hegel's gonna tell us more about how we end.
4212060	4217060	However, to knowing the goal is necessarily fixed
4217260	4219500	as the series of the progression
4219500	4222020	is as necessarily fixed as the series of the progression,
4222020	4223620	although you haven't really told us exactly
4223620	4225380	what the series of the progression is, Hegel.
4225380	4226420	The goal is the point.
4226420	4228780	The goal is the point at which knowing
4228780	4232340	no longer needs to go beyond its own self.
4232340	4235540	Where knowing itself finds itself,
4235540	4238500	and where the concept corresponds to the object,
4238500	4240780	and the object to the concept.
4240780	4243100	The progression towards this goal
4243100	4245460	is thus also unrelenting,
4245460	4250460	and at no earlier stage dissatisfaction to be felt.
4251820	4254420	So this process will end
4254420	4257700	when there's so little distinction
4257700	4259820	between subject and object,
4259820	4262820	between knowing and the object of knowing,
4262820	4266580	that no skepticism about that shape of consciousness
4266580	4267420	is possible.
4268420	4272140	So it's going to end only with such a complete coincidence
4272140	4274180	of knowing at its object
4274180	4276540	that the skeptical problem
4276540	4281540	about these conceptions of knowledge cannot arise.
4282540	4284460	Now what exactly that is,
4284460	4287460	is only described at the end of the book.
4287460	4289700	It's very, very hard to understand.
4289700	4291900	But that's where we're supposed to go.
4291900	4295700	Okay, now why can consciousness not stop
4295700	4297860	anywhere short of the entity?
4297860	4300180	Consciousness therefore suffers this violence
4300180	4301780	at its own hands,
4301780	4305820	and brings to ruin its own restricted satisfaction.
4305820	4309460	So the failure of these forms of consciousness,
4309460	4310500	these shapes of consciousness,
4310660	4311980	these conceptions of knowledge,
4311980	4313540	is not something external.
4314380	4317180	Consciousness itself realizes
4317180	4319420	that its conception of knowledge is wrong.
4319420	4320860	It does it to itself.
4321980	4323860	With the feeling of this violence,
4323860	4327020	anxiety over the truth might well withdraw
4327020	4330540	and strive to hold onto what it is in danger of losing.
4330540	4333260	But this anxiety can find no rest.
4333260	4336260	Even if it wants to remain in thoughtless indolence,
4336260	4338780	thought spoils the thoughtlessness,
4338820	4341740	and its unrest disturbs the indolence.
4341740	4344860	So as Hegel says on the next page,
4347700	4349140	where can I never find this?
4358380	4360300	I know I have this underlined.
4360300	4362420	Okay, as he says in the next couple of pages,
4362420	4363620	which we will come to,
4363620	4368620	it is an issue for consciousness
4370220	4371980	whether or not its knowing of the object
4371980	4373860	corresponds to the object, that's 56.
4373860	4376540	So consciousness, it cannot be indifferent
4376540	4379220	to consciousness whether it knows.
4379220	4383940	So consciousness purports to no objects.
4383940	4387220	It has a conception of what knowledge is.
4387220	4392220	And Hegel says it is not indifferent to consciousness.
4392380	4395060	Consciousness can't just not care
4395060	4398340	about whether what it thinks knowing is, is knowing.
4399300	4403940	Now, you might think, well,
4403940	4407180	knowledge is just one thing in life.
4407180	4409100	Like I have a lot of family members
4409100	4411860	who don't care that much about what knowledge is.
4411860	4415500	They do, only philosophers are so,
4415500	4419900	only a philosopher could say consciousness
4419900	4421260	with feeling of this violence,
4421260	4423340	anxiety over the truth might well withdraw
4423340	4425260	and strive to hold on to what is in danger of losing.
4425260	4427220	This anxiety can find no rest.
4427220	4428980	Even if it wants to remain in thoughtless indolence,
4428980	4430420	thought spoils the thoughtlessness
4430420	4432820	that its unrest disturbs the indolence.
4432820	4436780	A lot of people, their anxiety does find a rest.
4436780	4439780	They don't, they wanna remain in thoughtless indolence
4439780	4442860	and thought doesn't spoil their thoughtlessness
4442860	4445060	and unrest does not disturb their indolence.
4445060	4447940	They're very happy to not think or not know.
4447940	4452300	So this is not supposed to be a psychological claim
4452300	4455020	about particular conscious subjects.
4455020	4457620	So whatever Hegel's claim is here,
4457620	4460740	is not supposed to be contrary to
4460740	4462980	and therefore not refutable to psychological claims
4462980	4464500	about particular human beings.
4466140	4468180	As we'll see over the course of the phenomenology
4468180	4469940	or if we were to read the whole phenomenology
4469940	4471860	as we would see, knowledge,
4471860	4475140	Hegel thinks of as a very, very general phenomenon.
4475140	4477860	It's sort of ubiquitous or structural
4478660	4479500	in human life.
4479500	4484100	So doing something, action is also a kind of knowledge.
4484100	4487740	It's a representation of the object
4487740	4490460	as being in conformity with your representation of it,
4490460	4491700	as being choice worthy.
4492660	4495820	So there's no way of being indifferent to knowledge.
4495820	4500820	Any acting, any willing, any belief about the world
4503380	4506820	is making a claim to knowledge.
4506820	4510500	So notice I haven't said that knowledge here
4510500	4512380	is this thing that analytic philosophers
4512380	4514620	are kind of pointlessly obsessed with.
4514620	4515660	S knows that P.
4521660	4525460	This is a much more general structure.
4525460	4528340	This is the structure of your relationship with the world.
4529700	4531060	This you might not care about.
4531060	4532460	You probably shouldn't care about it.
4532460	4534340	Stop caring about it.
4534340	4538700	This you walk around life
4538700	4541220	carrying with you a conception of this.
4541220	4543340	It cannot be indifferent to you
4543340	4545660	whether the world does actually relate to you
4545660	4548340	the way you conceive it as related to you.
4548340	4551940	Okay, a little bit further and then we'll take a break.
4551940	4555180	Just as these preliminary and general remarks
4555180	4557700	about the manner and the necessity of the progression
4557700	4562060	have been made, so too it might be useful to recall something
4562060	4564740	about the method of the way it is carried out.
4564740	4567380	So Hegel is now gonna tell us more about
4567380	4570140	how consciousness undermines
4570140	4575140	its own conception of knowledge or the law of the series.
4576620	4577900	Sorry, not the law of the series.
4577900	4579740	The law of the series is how we go from
4579740	4581660	shape of consciousness and the shape of consciousness
4581660	4584740	and plus one, but why we have to move on.
4584740	4586980	Why one shape of consciousness fails.
4588380	4590380	Just as these preliminary and general remarks
4590380	4591500	about the manner and the necessity
4591500	4592740	of the progression have been made,
4592740	4594220	so too it might be useful to recall something
4594220	4595900	about the method of the way it is carried out.
4595900	4599340	This exposition represented as the conduct of science
4599340	4601700	in relation to knowing as it appears
4601700	4604220	and represented as the investigation and testing
4604220	4607140	of the reality of cognition seems incapable
4607140	4610140	of taking place without some kind of presupposition
4610140	4612780	with underlies it as a stem.
4612780	4616420	So it looks like, once again, it appears.
4616420	4619500	That means he's suggesting this is something you might think
4619540	4620980	he's ultimately gonna undermine it.
4620980	4622500	You might think that what we need to do
4622500	4624820	is have a standard of what knowing is
4624820	4626780	and then investigate each shape of consciousness
4626780	4628700	and say, that doesn't meet the standard.
4628700	4630500	That's not what knowing is.
4630500	4633220	For the testing consists in the application
4633220	4637140	of an accepted standard and in the resulting equality
4637140	4642020	or inequality between the standard and what is tested
4642020	4645220	lays the decision as to what is tested
4645220	4647540	is correct or incorrect.
4647540	4650500	The standard, likewise, science itself,
4650500	4652660	if science were to be the standard,
4652660	4655220	is thereby accepted as the essence or as the in itself.
4655220	4657860	Ignore, we'll come back to essence and in itself.
4657860	4659340	But here, at the point where science
4659340	4660900	first comes on the scene,
4660900	4663540	where someone makes a claim to scientific knowledge,
4663540	4665620	neither science itself nor anything else
4665620	4668980	has justified itself as the essence or as the in itself.
4668980	4671340	And without something like that taking place,
4671340	4674940	it seems that no examination could take place at all.
4676020	4677360	So there's this problem.
4677480	4680000	It looks like we need to apply a standard.
4680000	4681840	Where does the standard come from?
4681840	4684240	One can have a more determinant grasp of this contradiction
4684240	4686000	and the removal of the contradiction.
4686000	4687280	If, first of all, one is reminded
4687280	4689800	of the abstract determinations of knowing and truth
4689800	4692840	as they come before consciousness.
4692840	4696600	Okay, so what Hegel is doing in 81
4696600	4700280	is he's making a reference
4700280	4704040	to something called the dilemma of the criterion.
4704040	4706200	I'm going to erase Hegel's system.
4708360	4709960	It's actually very Hegelian.
4711800	4714120	When we get into Hegel's logic,
4714120	4715840	there's going to be a lot of erasure.
4715840	4718000	That's going to be like a main metaphor.
4718000	4721560	Hegel's a great philosopher to teach on the blackboard.
4721560	4722400	Okay.
4724640	4726520	The dilemma of the criterion
4728280	4733040	comes from a work of ancient philosophy
4733040	4735040	by Sextus empiricus.
4737680	4739920	Called outlines of purism.
4744760	4746280	Here's the basic idea.
4749080	4752000	Or this is how Hegel is thinking of the idea in Sextus.
4752000	4753840	That's what matters for our purposes.
4754840	4757880	Someone makes a claim to knowledge.
4757880	4760100	We have to have a standard
4760100	4762480	for whether that counts as knowledge or not.
4762480	4763760	Whether that's a valid knowledge group.
4763760	4766440	Whether that person in fact knows what they claim to know.
4766440	4769160	Now either that standard
4769160	4771920	is that person's own conception of knowledge.
4772780	4774080	In which case it's circular.
4775800	4776640	Very easy.
4776640	4778440	Now, totally useless.
4778440	4781280	Everyone's conception of knowledge agrees with itself,
4781280	4784160	so everyone meets their own standard.
4784160	4787040	Or the standard has to be external
4787040	4788140	to their conception of knowledge.
4788140	4789640	But then it's question-making.
4791680	4793520	So, what Hegel is doing
4793960	4796640	is raising this as a problem for his own project.
4798000	4799120	What we don't want to do
4799120	4802560	is apply external standards or criterions.
4802560	4803400	Criteria.
4806320	4809280	We'll also call it the dilemma of the standard.
4809280	4810120	Maschab.
4812840	4817040	So, what he's going to do is develop a way
4817040	4819680	of how consciousness can undermine
4819680	4821440	its own conception of knowledge
4821480	4824120	that doesn't run into the dilemma of the criteria.
4826760	4830360	One can have a more determinate grasp of this contradiction
4830360	4832400	and the removal of the contradiction
4832400	4834640	if first of all, one is reminded
4834640	4837600	of the abstract determinations of knowing their truth
4837600	4839520	as they come before consciousness.
4839520	4842040	Okay, abstract determinations means
4842040	4844000	these are sort of,
4844000	4847080	Hegel's now going to give us a very abstract model
4847080	4849300	of what consciousness acknowledges.
4849300	4851620	Now, if we were reading the whole phenomenology,
4851620	4853780	one question would be whether this model
4853780	4856260	in the introduction actually applies to the whole book.
4856260	4857940	I don't think it does,
4857940	4860300	but I think it's fine for our purposes
4860300	4861660	because it applies to the parts of the book
4861660	4862820	that we're going to read.
4862820	4866940	So, consciousness distinguishes something from itself
4866940	4869660	while at the same time it relates itself to it.
4869660	4874140	Okay, so I'm going to remove the term subject and object
4874140	4877360	because those are not yet Hegel's terms.
4879300	4883540	So we have consciousness.
4886700	4890980	It has a relation to something distinct from itself
4891980	4894580	and it also distinguishes itself from it.
4894580	4896500	Or, as it is expressed,
4896500	4899660	the something is something for consciousness.
4903540	4906940	This is for consciousness.
4907020	4909860	Something consciousness is of.
4911780	4913380	This something is something for consciousness
4913380	4915900	and the determinate aspect of this relating
4915900	4919040	or of the being of something for a consciousness is known.
4921340	4925300	So knowing is a relation of consciousness to the object.
4927000	4929620	In this direction, this object is for consciousness.
4929620	4932820	In this direction, consciousness knows this object.
4932820	4935740	However, we distinguish the being for another
4935740	4937380	from being in itself.
4946860	4948820	That which is related to knowing
4948820	4951180	is just as much distinguished from knowing
4951180	4955340	and is positive as being also external to this relation.
4955340	4960100	The aspect of this in itself is called truth.
4960100	4963280	So the aspect of being in itself
4963280	4968280	that it can be if outstanding in this relationship is truth.
4968480	4969320	Now what does that mean?
4969320	4972640	What it means is this is a super abstract structural
4972640	4975000	description of consciousness and knowledge.
4975000	4978580	Consciousness distinguishes itself from something,
4978580	4980240	the object of consciousness,
4980240	4983240	but also relates itself to knowing.
4983240	4984320	And remember, knowing here
4984320	4986400	is not necessarily propositional knowledge.
4986400	4987400	Don't worry about that.
4987400	4990080	It could be acquaintance, perceiving something.
4990080	4993080	That's a kind of note, willing something.
4993120	4997060	But what it knows has some kind of independence
4997060	4998920	of its relationship to it.
4998920	5002040	That is to say that being,
5002040	5005600	what it knows is not identical to its knowledge.
5005600	5007120	Now that doesn't mean
5007120	5010320	that this thing is completely independent of this.
5011440	5015160	It means that it isn't simply identical to this.
5015160	5018020	It means that if we got rid of this entirely,
5018020	5020600	we would have a completely different model.
5020600	5022960	Okay, that's all Hegel is assuming.
5022960	5025540	Now, Rota's truth here does not mean P.
5030040	5033280	analytic philosophy is very into P's and Q's and R's.
5033280	5036060	It is, as I like to call it, philosophy in the key of P.
5037840	5040520	Hegel is not a philosopher in the key of P.
5040520	5043600	As we'll see over the course of this semester,
5043600	5046640	I think it's actually super crucial to understanding Hegel
5046640	5049440	that Hegel cannot be put in the form of P.
5049440	5051480	There is no P, there's no value of P,
5051480	5053480	especially Hegel's view is P.
5053480	5054880	Yes.
5054880	5057640	Knowing determines consciousness
5057640	5061080	or consciousness determines knowing.
5061080	5063600	Consciousness, for now we're assuming
5063600	5066020	that knowing is the relationship
5066020	5068080	of consciousness to the object.
5068080	5071240	Knowing is a relation that consciousness has to the object.
5071240	5073960	We only call something consciousness right now
5073960	5076200	insofar as it stands in a knowing relation
5076200	5078800	to the object, to the in itself.
5078840	5083640	Okay, skip a paragraph, but the nature of the object
5083640	5087960	which we are investigating goes beyond this division
5087960	5091640	or to this semblance of division and presupposition.
5091640	5094320	So it looks like we have a distinction
5094320	5098600	between consciousness and our conception of consciousness.
5098600	5102240	This thing on the blackboard is a conception of consciousness.
5104560	5107800	But the nature of this object is that distinction
5108880	5113880	between this and the whole thing is overcome.
5116280	5120800	Consciousness in its own self provides its own standard
5120800	5124320	and the investigation will therefore be a comparison
5124320	5128520	of itself, of it with itself, for the difference
5128520	5133000	which has just been made falls within consciousness.
5133000	5136320	That is to say, consciousness itself
5137320	5138880	has a conception of this.
5144820	5148280	So this difference between consciousness
5148280	5151640	and being in itself falls within consciousness
5151640	5154360	because consciousness is consciousness.
5154360	5156380	We can also know if I was a better drawer,
5156380	5159320	I could have put this thought bubble inside consciousness.
5159320	5160520	Hard to draw with chalk.
5162320	5166200	Consciousness is its own self, provides its own standard.
5167020	5168560	So consciousness brings with it a standard
5168560	5169720	of what knowledge is.
5171800	5175160	Therefore, skipping again a few sentences,
5175160	5179120	therefore in what consciousness declares within itself
5179120	5183120	to be the in itself or the true, we have the standard
5183120	5186920	which consciousness itself sets up to measure its known.
5186920	5191060	So consciousness has a standard, it has to know this.
5192120	5193400	That sets a standard.
5194240	5197600	If we designate knowing as the concept,
5197600	5202140	but designate the essence or the true over here
5202140	5205900	as what is or the object, then the examining consists
5205900	5208860	in whether the concept corresponds to the object.
5208860	5212840	Does this correspond to that?
5212840	5216500	Is this a way of knowingly relating to that?
5216500	5219920	Well remember, what relation knowing is also,
5219920	5221680	it's up to consciousness to say.
5221680	5223560	So don't assume that it's true justified belief
5223560	5224600	or whatever.
5224600	5226160	Let me just go a little bit further.
5226160	5228540	Oh, 84.
5230280	5231560	End of 84.
5236120	5239640	What is essential throughout the whole investigation
5239640	5242440	is to hold fast to this, that both of these moments,
5242440	5245720	concept and object, being for another,
5245720	5247800	being for consciousness and being in itself,
5247800	5251320	themselves fall within the knowing that we are investigating.
5251360	5253400	They fall within consciousness.
5253400	5255280	They fall within consciousness's conception
5255280	5256760	of itself as known.
5256760	5259960	And that we thus do not need to bring standards with us
5259960	5263220	and in the investigation to apply our ideas and thoughts.
5264200	5265120	But now you might think, okay,
5265120	5267660	isn't Hegel running into one horn
5267660	5269480	of the dilemma of the criterion?
5269480	5271780	Every conception of knowing is just going to agree
5271780	5273580	with its own standard.
5273580	5275680	No, Hegel's about target.
5275680	5277920	That actually shapes of consciousness in general
5277920	5280120	do not agree with their own standard.
5280120	5282200	However, from this aspect,
5282200	5285620	not only will it be superfluous for us to add anything,
5285620	5287460	and not only because concept and object,
5287460	5288920	the standard and what is to be examined
5288920	5291580	are present in consciousness itself,
5291580	5296580	the only thing that remains is for us to purely look on.
5296580	5299360	So now this is a super important aspect
5299360	5301000	of the way Hegel does philosophy.
5301000	5302440	And this is the first instance of it
5302440	5304360	that we've seen in the phenomenology.
5304360	5307780	Hegel's philosophy is supposed to always be imminent.
5308780	5313780	That means there's some subject matter
5315520	5318620	and the further development of the claims
5318620	5321300	about that subject matter in Hegel's philosophy
5321300	5323540	arise from the subject matter itself.
5324740	5328160	That means at no point in the phenomenology
5328160	5332000	can Hegel say, look, it's plausible that this,
5332000	5335320	or I think that, or in my view this,
5335320	5338520	everything has to come out of consciousness itself.
5338520	5340080	And since the beginning of the phenomenology
5340080	5341280	is natural consciousness,
5341280	5343720	it has to arise from natural consciousness itself.
5343720	5345400	So what we do in the phenomenology
5345400	5348440	is we just observe natural consciousness
5348440	5352180	developing itself through these shapes of consciousness
5352180	5353480	to absolute knowing.
5355560	5359880	It is consciousness of what to it is the true.
5359880	5361960	So it's consciousness of this
5361960	5366220	as well as consciousness of its knowing of the truth.
5366220	5368540	So it's conscious not only of this,
5368540	5370360	but of this whole thing.
5370360	5372140	So it's object consciousness,
5372140	5375720	but also consciousness of itself as knowing
5375720	5378320	under a particular description of what knowing is.
5379920	5381880	It is an issue for that consciousness
5381880	5383760	whether or not it's knowing of the object
5383760	5385760	corresponds to the object.
5385760	5388160	So consciousness cannot be indifferent
5388160	5390420	to whether this agrees with that.
5391420	5393940	Because it itself has supplied the criteria.
5395540	5400100	Okay, so we're gonna somehow argue
5400100	5402820	that various shapes of consciousness
5402820	5405020	fail their own criteria.
5405020	5408460	That they think this is a knowing of that,
5408460	5410700	but this as they themselves conceive it
5410700	5412820	is not a knowing of that.
5412820	5415740	Okay, we'll take one a little bit
5415740	5416840	and then we'll take a break
5416840	5418940	and then we'll read the last three paragraphs
5418940	5419780	really carefully.
5421140	5423380	This dialectical movement.
5423380	5425900	Ah, okay, so you've been wondering,
5425900	5426860	you're taking a Hegel class
5426860	5428100	and he's been doing it for two hours.
5428100	5429500	He hasn't said the word dialectic yet.
5429500	5430340	Okay.
5432700	5433540	Dialectic.
5437860	5438700	Hegel.
5441660	5445940	In some sense, all of Hegel's philosophy
5445940	5448460	works by something called the dialectic
5448460	5450100	or dialectical progression.
5451380	5453540	I think the structure of the dialectic
5453540	5455860	in phenomenology is different
5455860	5458980	than the structure of the dialectic in the larger.
5458980	5460760	I don't understand the dialectic
5460760	5461740	of the philosophy of nature
5461740	5463220	or really the philosophy of spirit either,
5463220	5464140	but I really don't understand
5464140	5465420	the dialectic philosophy of nature.
5465420	5467620	No one really understands the dialectic philosophy of nature.
5467620	5470340	But what does Hegel mean by the word dialectic?
5471860	5474260	There's two historical sources that are relevant.
5474260	5476980	One, in ancient philosophy,
5477020	5479740	dialectic, very simply put,
5479740	5483480	is the science of refuting what other people say.
5483480	5486740	So it's a negative logical art
5486740	5487900	where you say something
5487900	5489460	and I reduce you to absurdity.
5490900	5495500	In Kant, there's something called the transcendental dialect.
5497180	5500260	Now the transcendental dialectic actually has three parts,
5500260	5504380	but Hegel always associates the dialectic with the antinomies.
5504380	5507860	The idea of the antinomies of pure reason
5507860	5511740	in the first critique is that reason itself
5511740	5513580	is subject to a dialectic.
5513580	5517020	So it's not that someone comes along and refutes reason,
5517020	5519180	reason refutes itself.
5519180	5523560	It refutes itself and so far as it assumes
5523560	5526460	that objects in space and time are things in themselves
5527420	5529860	because it forms this conception
5529860	5532300	of something called the unconditioned.
5532340	5534860	So you take something, you take its conditions
5534860	5537900	and then you take the complete sequence of its conditions.
5537900	5542660	And it has a proof that that sequence of conditions
5542660	5545300	terminates in an unconditioned first condition
5545300	5547640	and it has a proof that it cannot terminate,
5547640	5549020	that it goes on infinitely.
5549020	5550340	That's a contradiction.
5550340	5553020	And so the resolution to that contradiction, Kant thinks,
5553020	5554780	is to recognize that objects in space and time
5554780	5557220	are appearances and so there is no such thing
5557220	5559740	as the unconditioned totality of their conditions.
5559740	5560940	If you haven't taken 3.14,
5560940	5562980	that wouldn't really make a lot of sense to you,
5562980	5564580	but you should all just take 3.14.
5564580	5566840	Okay, who's taking 3.14?
5568100	5569780	Good, the rest of you should model yourselves
5569780	5571300	on those who are taking 3.14.
5573300	5576540	So what Hegel means by a dialectic
5576540	5579000	is as in ancient philosophy,
5580160	5584880	refutation is a negative, it's negative.
5585940	5590260	But as with Kant, it's not refutation by some other person.
5591940	5595220	It's not external refutation, it's self-refutation.
5595220	5598140	It's the self-refutation here in the phenomenology
5598140	5599940	of shapes of consciousness,
5599940	5602380	of conceptions of what knowledge is.
5602380	5607340	The difference between both ancient dialectic,
5607340	5609580	Kantian dialectic and Hegelian dialectic
5609580	5613020	is as we saw earlier, Hegel thinks that dialectic
5613020	5615180	is not purely negative.
5615180	5617500	It's productive or positive.
5617620	5619820	So when we dialectically undermine
5619820	5621260	the shape of consciousness,
5621260	5624460	we don't go, oh fuck, we have a contradiction.
5624460	5627180	That generates positive content.
5628580	5630940	What Hegel calls the determinant negation
5630940	5632500	of the refuted shape of consciousness,
5632500	5635660	which is the successor shape of consciousness,
5635660	5639540	which in a principled fashion, non-orbitarily,
5639540	5642360	attempts to resolve the contradiction
5642360	5644620	in the earlier shape of consciousness.
5644620	5645660	So no, that's why.
5645660	5648620	So that means the phenomenology of spirit
5648620	5651520	is the inner dialectic of knowing.
5651520	5654660	But it's not just refutation, it's also position.
5654660	5656120	It's also positive.
5656120	5658660	The self-refutation of one shape of consciousness
5658660	5661180	generates the next shape of consciousness.
5661180	5663500	And that's why it's important
5663500	5666260	that Hegel give us a principled function
5666260	5668140	from shape of consciousness n
5668140	5670340	to shape of consciousness n plus one.
5670340	5673020	Because otherwise, the imminence
5673020	5676460	of the phenomenology of spirit would be wrecked.
5676460	5679460	That is to say, we would have to supply it.
5679460	5680980	We'd be like, what's a reasonable
5680980	5682220	next shape of consciousness?
5682220	5684180	Well, this seems good.
5684180	5687940	And it would no longer be consciousness developing itself.
5687940	5690860	And so in a certain way, it would fall a foul
5690860	5692980	of the problem of the criterion.
5692980	5696060	Something external to consciousness
5696060	5699060	would be telling it what its next standard should be.
5699060	5701420	And consciousness would not be rationally obliged
5701420	5702260	to accept that.
5703220	5708220	So we require an in-principle account
5708500	5711220	of how one shape of consciousness
5711220	5714260	gives rise to the next shape of consciousness.
5714260	5719260	Okay, why don't we take a 10-minute break
5720620	5722940	and come back at 54 past?
5722940	5724900	If you are auditing this class
5724900	5727620	and you have not yet been added to Quirkus,
5727620	5728860	please come speak to me
5728860	5731100	and I will add you to Quirkus right now.
5737780	5738620	Hello.
5738620	5739460	Can I add it?
5739460	5740620	Yes, you just.
5744060	5745980	It makes me so warm.
5745980	5746820	Dial in.
